seed_id,x0,vx0,vy0
328,-0.7131578947368421,0.028421052631578948,0.5528052797335598
329,-0.7131578947368421,0.04736842105263158,0.5515049104232589
330,-0.7131578947368421,0.06631578947368422,0.5495485871153416
331,-0.7131578947368421,0.08526315789473685,0.5469292709663686
332,-0.7131578947368421,0.10421052631578948,0.5436373789015729
333,-0.7131578947368421,0.1231578947368421,0.5396606030626797
334,-0.7131578947368421,0.14210526315789473,0.5349836705141678
335,-0.7131578947368421,0.16105263157894736,0.529588031771378
336,-0.7131578947368421,0.18,0.5234514624432587
337,-0.7,-0.18,0.5550948604592061
338,-0.7,-0.16105263157894736,0.5608853304996676
339,-0.7,-0.14210526315789473,0.5659826837378075
340,-0.7,-0.1231578947368421,0.5704055023158651
341,-0.7,-0.10421052631578948,0.5741693742383093
342,-0.7,-0.08526315789473685,0.5772871885067627
343,-0.7,-0.06631578947368422,0.5797693680893355
344,-0.7,-0.04736842105263158,0.5816240510804261
345,-0.7,-0.028421052631578948,0.5828572276943459
346,-0.7,-0.009473684210526316,0.583472838627219
347,-0.7,0.009473684210526316,0.583472838627219
348,-0.7,0.028421052631578948,0.5828572276943459
349,-0.7,0.04736842105263158,0.5816240510804261
350,-0.7,0.06631578947368422,0.5797693680893355
351,-0.7,0.08526315789473685,0.5772871885067627
352,-0.7,0.10421052631578948,0.5741693742383093
353,-0.7,0.1231578947368421,0.5704055023158651
354,-0.7,0.14210526315789473,0.5659826837378075
355,-0.7,0.16105263157894736,0.5608853304996676
356,-0.7,0.18,0.5550948604592061
